id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,offenseTimeouts,defenseTimeouts,wallclock,playCategory
400869117104866201,40086911725,400869117,24,7,California,Pac-12,35,Texas,California,Texas,Big 12,33,4,"{'seconds': 37, 'minutes': 13}",15,85,4,22,0,False,Punt,"Dylan Klumph punt for 32 yds, fair catch by Armanti Foreman at the Cal 47",,3.0,3.0,,other
400869117104868401,40086911727,400869117,26,2,California,Pac-12,35,Texas,California,Texas,Big 12,40,4,"{'seconds': 15, 'minutes': 13}",24,76,1,10,17,False,Pass Reception,Davis Webb pass complete to Chad Hansen for 17 yds to the Cal 41 for a 1ST down,1.4866059936173635,3.0,3.0,,pass
400869117104874701,40086911727,400869117,26,3,California,Pac-12,35,Texas,California,Texas,Big 12,40,4,"{'seconds': 52, 'minutes': 12}",41,59,1,10,28,False,Pass Reception,Davis Webb pass complete to Chad Hansen for 28 yds to the Texas 31 for a 1ST down,1.8170661797254792,3.0,3.0,,pass
400869117104876901,40086911727,400869117,26,4,California,Pac-12,35,Texas,California,Texas,Big 12,40,4,"{'seconds': 30, 'minutes': 12}",69,31,1,10,1,False,Rush,Vic Enwere run for 1 yd to the Texas 30,-0.4430810195122044,3.0,3.0,,run
400869117104879901,40086911727,400869117,26,5,California,Pac-12,35,Texas,California,Texas,Big 12,40,4,"{'seconds': 0, 'minutes': 12}",70,30,2,9,2,False,Rush,Vic Enwere run for 2 yds to the Texas 28,-0.3947334585692683,3.0,3.0,,run
400869117104884701,40086911727,400869117,26,6,California,Pac-12,35,Texas,California,Texas,Big 12,40,4,"{'seconds': 52, 'minutes': 11}",72,28,3,7,0,False,Timeout,"Timeout TEXAS, clock 11:52",,3.0,2.0,,other
400869117104885401,40086911727,400869117,26,7,California,Pac-12,35,Texas,California,Texas,Big 12,40,4,"{'seconds': 45, 'minutes': 11}",72,28,3,7,6,False,Rush,Vic Enwere run for 6 yds to the Texas 22,0.2153517202568213,3.0,2.0,,run
400869117104887401,40086911727,400869117,26,8,California,Pac-12,35,Texas,California,Texas,Big 12,40,4,"{'seconds': 25, 'minutes': 11}",78,22,4,1,2,False,Rush,Vic Enwere run for 2 yds to the Texas 20 for a 1ST down,0.8464811988659005,3.0,2.0,,run
400869117104888601,40086911727,400869117,26,9,California,Pac-12,35,Texas,California,Texas,Big 12,40,4,"{'seconds': 13, 'minutes': 11}",80,20,1,10,18,False,Pass Reception,Davis Webb pass complete to Jordan Veasy for 18 yds to the Texas 2 for a 1ST down,1.404692431359601,3.0,2.0,,pass
400869117104889901,40086911727,400869117,26,10,California,Pac-12,35,Texas,California,Texas,Big 12,40,4,"{'seconds': 0, 'minutes': 11}",98,2,1,2,1,False,Rush,Vic Enwere run for 1 yd to the Texas 1,-0.687116939800908,3.0,2.0,,run
400869117104895401,40086911727,400869117,26,11,California,Pac-12,43,Texas,California,Texas,Big 12,40,4,"{'seconds': 45, 'minutes': 10}",99,1,2,1,1,True,Rushing Touchdown,"Davis Webb run for 1 yd for a TD, (C. Hansen Run For Two-point Conversion)",1.900352237473006,3.0,2.0,,run
400869117104896001,40086911728,400869117,27,1,California,Pac-12,43,Texas,California,Texas,Big 12,40,4,"{'seconds': 39, 'minutes': 10}",35,65,2,9,23,False,Kickoff,"Noah Beito kickoff for 65 yds , Devin Duvernay return for 23 yds to the Texas 23",,3.0,2.0,,other
400869117104949901,40086911729,400869117,28,2,California,Pac-12,43,Texas,California,Texas,Big 12,43,4,"{'seconds': 0, 'minutes': 5}",35,65,1,10,0,False,Rush,Khalfani Muhammad run for no gain to the Cal 35,-1.0146424556055624,3.0,2.0,,run
400869117104954901,40086911729,400869117,28,3,California,Pac-12,43,Texas,California,Texas,Big 12,43,4,"{'seconds': 50, 'minutes': 4}",35,65,2,10,30,False,Pass Reception,Davis Webb pass complete to Jordan Veasy for 30 yds to the Texas 35 for a 1ST down,3.2847706825199414,3.0,2.0,,pass
400869117104956901,40086911729,400869117,28,4,California,Pac-12,43,Texas,California,Texas,Big 12,43,4,"{'seconds': 30, 'minutes': 4}",65,35,1,10,7,False,Rush,Vic Enwere run for 7 yds to the Texas 28,0.393521863681004,3.0,2.0,,run
400869117104957901,40086911729,400869117,28,5,California,Pac-12,43,Texas,California,Texas,Big 12,43,4,"{'seconds': 20, 'minutes': 4}",72,28,2,3,3,False,Pass Reception,Davis Webb pass complete to Chad Hansen for 3 yds to the Texas 25 for a 1ST down,-0.1210174421701055,3.0,2.0,,pass
400869117104958401,40086911729,400869117,28,6,California,Pac-12,43,Texas,California,Texas,Big 12,43,4,"{'seconds': 15, 'minutes': 4}",75,25,1,10,0,False,Pass Incompletion,Davis Webb pass incomplete to Jordan Veasy,-0.4522778946200265,3.0,2.0,,pass
400869117104959901,40086911729,400869117,28,7,California,Pac-12,43,Texas,California,Texas,Big 12,43,4,"{'seconds': 0, 'minutes': 4}",75,25,2,10,13,False,Pass Reception,Davis Webb pass complete to Patrick Worstell for 13 yds to the Texas 12 for a 1ST down,0.6222677148501585,3.0,2.0,,pass
400869117104965801,40086911729,400869117,28,8,California,Pac-12,50,Texas,California,Texas,Big 12,43,4,"{'seconds': 41, 'minutes': 3}",88,12,1,10,12,True,Passing Touchdown,"Davis Webb pass complete to Chad Hansen for 12 yds for a TD, (Matt Anderson KICK)",2.5300945420359255,3.0,2.0,,pass
400869117101906902,4008691173,400869117,3,2,California,Pac-12,7,Texas,California,Texas,Big 12,7,1,"{'seconds': 30, 'minutes': 9}",25,75,1,10,3,False,Pass Reception,Davis Webb pass complete to Chad Hansen for 3 yds to the Cal 28,-0.2957674139440157,3.0,3.0,,pass
400869117101908402,4008691173,400869117,3,3,California,Pac-12,7,Texas,California,Texas,Big 12,7,1,"{'seconds': 15, 'minutes': 9}",28,72,2,7,6,False,Rush,Khalfani Muhammad run for 6 yds to the Cal 34,0.272733551995068,3.0,3.0,,run
400869117101914901,4008691173,400869117,3,4,California,Pac-12,7,Texas,California,Texas,Big 12,7,1,"{'seconds': 50, 'minutes': 8}",34,66,3,1,0,False,Rush,Khalfani Muhammad run for no gain to the Cal 34,-0.7006464561644021,3.0,3.0,,run
400869117101917301,4008691173,400869117,3,5,California,Pac-12,7,Texas,California,Texas,Big 12,7,1,"{'seconds': 26, 'minutes': 8}",34,66,4,1,0,False,Timeout,"Timeout CALIFORNIA, clock 08:26",,2.0,3.0,,other
400869117101917801,4008691173,400869117,3,6,California,Pac-12,7,Texas,California,Texas,Big 12,7,1,"{'seconds': 21, 'minutes': 8}",34,66,4,1,0,False,Rush,Vic Enwere run for no gain to the Cal 34,-0.1985645621653287,2.0,3.0,,run
400869117104966501,40086911730,400869117,29,1,California,Pac-12,50,Texas,California,Texas,Big 12,43,4,"{'seconds': 34, 'minutes': 3}",35,65,1,10,18,False,Kickoff,"Noah Beito kickoff for 62 yds , Devin Duvernay return for 18 yds to the Texas 21",,3.0,2.0,,other
400869117104986401,40086911731,400869117,30,1,California,Pac-12,50,Texas,California,Texas,Big 12,43,4,"{'seconds': 35, 'minutes': 1}",36,64,1,10,6,False,Rush,Khalfani Muhammad run for 6 yds to the Cal 42,0.4008542507084805,3.0,2.0,,run
400869117104986402,40086911731,400869117,30,2,California,Pac-12,50,Texas,California,Texas,Big 12,43,4,"{'seconds': 35, 'minutes': 1}",42,58,2,4,0,False,Timeout,"Timeout TEXAS, clock 01:35",,3.0,1.0,,other
400869117104986901,40086911731,400869117,30,3,California,Pac-12,50,Texas,California,Texas,Big 12,43,4,"{'seconds': 30, 'minutes': 1}",42,58,2,4,3,False,Rush,Khalfani Muhammad run for 3 yds to the Cal 45,-0.4551421689791119,3.0,1.0,,run
400869117104986902,40086911731,400869117,30,4,California,Pac-12,50,Texas,California,Texas,Big 12,43,4,"{'seconds': 30, 'minutes': 1}",45,55,3,1,0,False,Timeout,"Timeout TEXAS, clock 01:30",,3.0,0.0,,other
400869117104987801,40086911731,400869117,30,5,California,Pac-12,50,Texas,California,Texas,Big 12,43,4,"{'seconds': 21, 'minutes': 1}",45,55,3,1,54,False,Fumble Recovery (Own),"Vic Enwere run for 54 yds to the Texas 1 Vic Enwere fumbled, recovered by Cal for a 1ST down",4.26345925092552,3.0,0.0,,run
400869117104995401,40086911731,400869117,30,6,California,Pac-12,50,Texas,California,Texas,Big 12,43,4,"{'seconds': 45, 'minutes': 0}",99,1,1,1,-5,False,Rush,TEAM run for a loss of 5 yards to the Texas 6,-1.590645717661495,3.0,0.0,,run
400869117104999901,40086911731,400869117,30,7,California,Pac-12,50,Texas,California,Texas,Big 12,43,4,"{'seconds': 0, 'minutes': 0}",94,6,2,6,-6,False,Rush,TEAM run for a loss of 6 yards to the Texas 12,-0.706316650326439,3.0,0.0,,run
400869117104999902,40086911731,400869117,30,8,California,Pac-12,50,Texas,California,Texas,Big 12,43,4,"{'seconds': 0, 'minutes': 0}",0,100,0,0,0,False,End of Game,End of 4th Quarter,,3.0,0.0,,other
400869117101928901,4008691175,400869117,5,2,California,Pac-12,7,Texas,California,Texas,Big 12,10,1,"{'seconds': 10, 'minutes': 7}",25,75,1,10,0,False,Pass Incompletion,"Davis Webb pass incomplete to Chad Hansen, broken up by John Burt",-0.7029700220436519,2.0,3.0,,pass
400869117101929901,4008691175,400869117,5,3,California,Pac-12,7,Texas,California,Texas,Big 12,10,1,"{'seconds': 0, 'minutes': 7}",25,75,2,10,3,False,Rush,Tre Watson run for 3 yds to the Cal 28,-0.15222912011238687,2.0,3.0,,run
400869117101938601,4008691175,400869117,5,4,California,Pac-12,7,Texas,California,Texas,Big 12,10,1,"{'seconds': 13, 'minutes': 6}",28,72,3,7,-10,False,Penalty,"Webb, Davis pass short right complete to Watson, Tre for 21 yards to the CALIFORNIA49 (caught at the CALIFORNIA30), PENALTY CALIFORNIA holding (Cochran, Aaron) 10 yards to the CALIFORNIA18, NO PLAY.",,2.0,3.0,,other
400869117101945501,4008691175,400869117,5,5,California,Pac-12,7,Texas,California,Texas,Big 12,10,1,"{'seconds': 44, 'minutes': 5}",18,82,3,17,0,False,Pass Incompletion,"Davis Webb pass incomplete, broken up by Bryce Cottrell",-0.0460942134255955,2.0,3.0,,pass
400869117101946401,4008691175,400869117,5,6,California,Pac-12,7,Texas,California,Texas,Big 12,10,1,"{'seconds': 35, 'minutes': 5}",18,82,4,17,2,False,Punt,"Dylan Klumph punt for 48 yds , Jacorey Warrick returns for 2 yds to the Texas 36",,2.0,3.0,,other
400869117101968301,4008691177,400869117,7,2,California,Pac-12,7,Texas,California,Texas,Big 12,17,1,"{'seconds': 16, 'minutes': 3}",34,66,1,10,24,False,Pass Reception,Davis Webb pass complete to Chad Hansen for 24 yds to the Texas 42 for a 1ST down,2.04183391815749,2.0,3.0,,pass
400869117101969901,4008691177,400869117,7,3,California,Pac-12,7,Texas,California,Texas,Big 12,17,1,"{'seconds': 0, 'minutes': 3}",58,42,1,10,0,False,Pass Incompletion,Davis Webb pass incomplete,-0.908489395271188,2.0,3.0,,pass
400869117101975201,4008691177,400869117,7,4,California,Pac-12,7,Texas,California,Texas,Big 12,17,1,"{'seconds': 47, 'minutes': 2}",58,42,2,10,11,False,Rush,Vic Enwere run for 11 yds to the Texas 31 for a 1ST down,1.361478696770364,2.0,3.0,,run
400869117101976901,4008691177,400869117,7,5,California,Pac-12,7,Texas,California,Texas,Big 12,17,1,"{'seconds': 30, 'minutes': 2}",69,31,1,10,4,False,Pass Reception,Davis Webb pass complete to Vic Enwere for 4 yds to the Texas 27,-0.05239887278951,2.0,3.0,,pass
400869117101979901,4008691177,400869117,7,6,California,Pac-12,7,Texas,California,Texas,Big 12,17,1,"{'seconds': 0, 'minutes': 2}",73,27,2,6,-2,False,Pass Reception,Davis Webb pass complete to Tre Watson for a loss of 2 yards to the Texas 29,-0.954741069927776,2.0,3.0,,pass
400869117101988801,4008691177,400869117,7,7,California,Pac-12,7,Texas,California,Texas,Big 12,17,1,"{'seconds': 11, 'minutes': 1}",71,29,3,8,10,False,Penalty,"Webb, Davis pass deep right incomplete to Hansen, Chad thrown to the TEXAS2, PENALTY TEXAS holding (Davis, Davante) 10 yards to the TEXAS19, NO PLAY, 1ST DOWN CALIFORNIA.",,2.0,3.0,,other
400869117101989501,4008691177,400869117,7,8,California,Pac-12,7,Texas,California,Texas,Big 12,17,1,"{'seconds': 4, 'minutes': 1}",81,19,1,10,0,False,Pass Incompletion,Davis Webb pass incomplete to Jordan Veasy,-0.362321296557512,2.0,3.0,,pass
400869117101994101,4008691177,400869117,7,9,California,Pac-12,7,Texas,California,Texas,Big 12,17,1,"{'seconds': 58, 'minutes': 0}",81,19,2,10,16,False,Pass Reception,Davis Webb pass complete to Demetris Robertson for 16 yds to the Texas 3 for a 1ST down,1.502317192463698,2.0,3.0,,pass
400869117101994701,4008691177,400869117,7,10,California,Pac-12,7,Texas,California,Texas,Big 12,17,1,"{'seconds': 52, 'minutes': 0}",97,3,1,3,1,False,Rush,Davis Webb run for 1 yd to the Texas 2,-0.603484792590886,2.0,3.0,,run
400869117101996901,4008691177,400869117,7,11,California,Pac-12,7,Texas,California,Texas,Big 12,17,1,"{'seconds': 30, 'minutes': 0}",98,2,2,2,1,False,Rush,Vic Enwere run for 1 yd to the Texas 1,-0.386061703857327,2.0,3.0,,run
400869117101999201,4008691177,400869117,7,12,California,Pac-12,14,Texas,California,Texas,Big 12,17,1,"{'seconds': 7, 'minutes': 0}",99,1,3,1,1,True,Rushing Touchdown,"Vic Enwere run for 1 yd for a TD, (Matt Anderson KICK)",2.45399822917955,2.0,3.0,,run
400869117101999902,4008691177,400869117,7,13,California,Pac-12,14,Texas,California,Texas,Big 12,17,1,"{'seconds': 0, 'minutes': 0}",0,100,0,8,0,False,End Period,End of 1st Quarter,,2.0,3.0,,other
400869117101999901,4008691178,400869117,8,1,California,Pac-12,14,Texas,California,Texas,Big 12,17,1,"{'seconds': 0, 'minutes': 0}",35,65,3,8,13,False,Kickoff,"Noah Beito kickoff for 64 yds , Kris Boyd return for 13 yds to the Texas 14",,2.0,3.0,,other
400869117102868401,4008691179,400869117,9,2,California,Pac-12,14,Texas,California,Texas,Big 12,24,2,"{'seconds': 15, 'minutes': 13}",26,74,1,10,-1,False,Pass Reception,Davis Webb pass complete to Melquise Stovall for a loss of 1 yard to the Cal 25,-0.8380668403826874,2.0,3.0,,pass
400869117102875401,4008691179,400869117,9,3,California,Pac-12,14,Texas,California,Texas,Big 12,24,2,"{'seconds': 45, 'minutes': 12}",25,75,2,11,7,False,Pass Reception,Davis Webb pass complete to Chad Hansen for 7 yds to the Cal 32,0.27940155560608293,2.0,3.0,,pass
400869117102879501,4008691179,400869117,9,4,California,Pac-12,14,Texas,California,Texas,Big 12,24,2,"{'seconds': 4, 'minutes': 12}",32,68,3,4,0,False,Pass Incompletion,"Davis Webb pass incomplete to Chad Hansen, broken up by Paul Boyette Jr.",-0.461315207033957,2.0,3.0,,pass
400869117102884801,4008691179,400869117,9,5,California,Pac-12,14,Texas,California,Texas,Big 12,24,2,"{'seconds': 51, 'minutes': 11}",32,68,4,4,19,False,Punt,"Dylan Klumph punt for 51 yds , Jacorey Warrick returns for 19 yds to the Texas 36",,2.0,3.0,,other
400869120101849903,4008691201,400869120,1,2,California,Pac-12,0,Arizona State,Arizona State,California,Pac-12,0,1,"{'seconds': 0, 'minutes': 15}",75,75,1,10,3,False,Rush,Khalfani Muhammad run for 3 yds to the Cal 28,-0.2957674139440157,3.0,3.0,,run
400869120101849904,4008691201,400869120,1,3,California,Pac-12,0,Arizona State,Arizona State,California,Pac-12,0,1,"{'seconds': 0, 'minutes': 15}",72,72,2,7,0,False,Pass Reception,Davis Webb pass complete to Melquise Stovall for no gain to the Cal 28,-0.5594317282120231,3.0,3.0,,pass
400869120101849905,4008691201,400869120,1,4,California,Pac-12,0,Arizona State,Arizona State,California,Pac-12,0,1,"{'seconds': 0, 'minutes': 15}",72,72,3,7,0,False,Pass Incompletion,Davis Webb pass incomplete to Melquise Stovall,-0.26587881160037785,3.0,3.0,,pass
400869120101849906,4008691201,400869120,1,5,California,Pac-12,0,Arizona State,Arizona State,California,Pac-12,0,1,"{'seconds': 0, 'minutes': 15}",72,72,4,7,31,False,Punt,"Dylan Klumph punt for 55 yds, punt out-of-bounds at the ArzSt 48 , Tim White returns for 31 yds to the ArzSt 48",,3.0,3.0,,other
400869120102886503,40086912010,400869120,10,1,California,Pac-12,14,Arizona State,Arizona State,California,Pac-12,3,2,"{'seconds': 34, 'minutes': 11}",65,65,1,0,0,False,Kickoff,Noah Beito kickoff for 65 yds for a touchback,,3.0,2.0,,other
400869120102904401,40086912011,400869120,11,1,California,Pac-12,14,Arizona State,Arizona State,California,Pac-12,3,2,"{'seconds': 55, 'minutes': 9}",86,86,1,10,11,False,Rush,Tre Watson run for 11 yds to the Cal 25 for a 1ST down,0.5823116966075776,3.0,2.0,,run
400869120102904402,40086912011,400869120,11,2,California,Pac-12,14,Arizona State,Arizona State,California,Pac-12,3,2,"{'seconds': 55, 'minutes': 9}",75,75,1,10,-5,False,Penalty,"CALIFORNIA Penalty, false start (-5 Yards) to the Cal 20",,3.0,2.0,,other
400869120102904403,40086912011,400869120,11,3,California,Pac-12,14,Arizona State,Arizona State,California,Pac-12,3,2,"{'seconds': 55, 'minutes': 9}",80,80,1,15,6,False,Rush,Tre Watson run for 6 yds to the Cal 26,0.15393843514796224,3.0,2.0,,run
400869120102904404,40086912011,400869120,11,4,California,Pac-12,14,Arizona State,Arizona State,California,Pac-12,3,2,"{'seconds': 55, 'minutes': 9}",74,74,2,9,2,False,Rush,Tre Watson run for 2 yds to the Cal 28,-0.2677195990543533,3.0,2.0,,run
400869120102918401,40086912011,400869120,11,5,California,Pac-12,14,Arizona State,Arizona State,California,Pac-12,3,2,"{'seconds': 15, 'minutes': 8}",72,72,3,7,0,False,Timeout,"Timeout CALIFORNIA, clock 08:15",,2.0,2.0,,other
400869120102918402,40086912011,400869120,11,6,California,Pac-12,14,Arizona State,Arizona State,California,Pac-12,3,2,"{'seconds': 15, 'minutes': 8}",72,72,3,7,9,False,Pass Reception,Davis Webb pass complete to Raymond Hudson for 9 yds to the Cal 37 for a 1ST down,1.88244346829961,2.0,2.0,,pass
400869120102918403,40086912011,400869120,11,7,California,Pac-12,14,Arizona State,Arizona State,California,Pac-12,3,2,"{'seconds': 15, 'minutes': 8}",63,63,1,10,0,False,Pass Incompletion,Davis Webb pass incomplete to Bug Rivera,-1.065701080215459,2.0,2.0,,pass
400869120102918404,40086912011,400869120,11,8,California,Pac-12,14,Arizona State,Arizona State,California,Pac-12,3,2,"{'seconds': 15, 'minutes': 8}",63,63,2,10,3,False,Rush,Tre Watson run for 3 yds to the Cal 40,-0.2837645034387206,2.0,2.0,,run
400869120102918405,40086912011,400869120,11,9,California,Pac-12,14,Arizona State,Arizona State,California,Pac-12,3,2,"{'seconds': 15, 'minutes': 8}",60,60,3,7,0,False,Pass Incompletion,Davis Webb pass incomplete to Demetris Robertson,-0.5321990300834347,2.0,2.0,,pass
400869120102918406,40086912011,400869120,11,10,California,Pac-12,14,Arizona State,Arizona State,California,Pac-12,3,2,"{'seconds': 15, 'minutes': 8}",60,60,4,7,14,False,Punt,"Dylan Klumph punt for 44 yds, punt out-of-bounds at the ArzSt 45 , Tim White returns for 14 yds to the ARIZONAST 46 CALIFORNIA Penalty, personal foul (-15 Yards) to the ArzSt 45",,2.0,2.0,,other
400869120102939001,40086912013,400869120,13,1,California,Pac-12,14,Arizona State,Arizona State,California,Pac-12,3,2,"{'seconds': 9, 'minutes': 6}",87,87,1,10,20,False,Rush,"Vic Enwere run for 5 yds to the Cal 18 for a 1ST down ARIZONA ST Penalty, face mask (15 yards) (DJ Calhoun) to the Cal 33 for a 1ST down",1.2677389497264828,2.0,2.0,,run
400869120102939002,40086912013,400869120,13,2,California,Pac-12,14,Arizona State,Arizona State,California,Pac-12,3,2,"{'seconds': 9, 'minutes': 6}",67,67,1,10,3,False,Rush,Vic Enwere run for 3 yds to the Cal 36,-0.3884871214664028,2.0,2.0,,run
400869120102939003,40086912013,400869120,13,3,California,Pac-12,14,Arizona State,Arizona State,California,Pac-12,3,2,"{'seconds': 9, 'minutes': 6}",64,64,2,7,30,False,Pass Reception,Davis Webb pass complete to Chad Hansen for 30 yds to the ArzSt 34 for a 1ST down,2.8808176296938814,2.0,2.0,,pass
